SubjectID,Dice,Dice TC,Dice WT,Dice ET,Pred NM TC,Pred NM WT,Pred NM ET,GT NM TC,GT NM WT,GT NM ET,Pred V TC,Pred V WT,Pred V ET,GT V TC,GT V WT,GT V ET,Pred Paths,GT Paths
100402A,0.5313097238540649,0.5803571343421936,0.5541125535964966,0.45945945382118225,2,3,1,1,1,1,148,155,43,76,76,31,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100402A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100402A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100402A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100402A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100402A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100402A_ET.npz']"
100367A,0.805574893951416,0.8244104981422424,0.8105326294898987,0.7817814946174622,18,19,13,23,23,14,35074,34472,30590,43974,45394,35321,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100367A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100367A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100367A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100367A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100367A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100367A_ET.npz']"
100356A,0.7232272028923035,0.7219512462615967,0.8348271250724792,0.6129032373428345,3,3,3,3,3,4,1597,1560,1150,1273,1564,896,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100356A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100356A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100356A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100356A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100356A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100356A_ET.npz']"
100393A,0.7392075657844543,0.7380607724189758,0.7448680400848389,0.7346938848495483,3,3,1,1,1,2,399,390,183,292,292,160,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100393A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100393A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100393A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100393A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100393A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100393A_ET.npz']"
100218C,0.9447617530822754,0.9436847567558289,0.9467577338218689,0.9438426494598389,1,1,1,3,3,3,95340,95954,90722,98746,99173,93635,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100218C_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100218C_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100218C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100218C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100218C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100218C_ET.npz']"
100369C,0.8972621560096741,0.9115031957626343,0.9127244353294373,0.867559015750885,1,1,1,2,2,1,11202,11049,8958,10505,10618,8076,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100369C_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100369C_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100369C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100369C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100369C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100369C_ET.npz']"
100182A,0.6634430885314941,0.6670601963996887,0.6678383350372314,0.6554307341575623,7,7,4,7,7,5,906,919,627,788,788,441,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100182A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100182A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100182A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100182A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100182A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100182A_ET.npz']"
100296B,0.7136370539665222,0.799498438835144,0.8338828086853027,0.5075299143791199,22,22,20,25,25,21,18212,18182,6300,20067,22464,6582,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100296B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100296B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100296B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100296B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100296B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100296B_ET.npz']"
100222A,0.9113875031471252,0.9134727716445923,0.9153094291687012,0.9053803086280823,7,8,6,9,9,3,43738,43424,41784,43772,43823,41761,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100222A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100222A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100222A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100222A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100222A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100222A_ET.npz']"
100261A,0.8630290031433105,0.8838620185852051,0.8686832785606384,0.8365416526794434,4,4,2,4,4,2,5434,5136,4299,6104,6104,4688,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100261A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100261A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100261A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100261A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100261A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100261A_ET.npz']"
100133A,0.7448839545249939,0.7709342837333679,0.7664884328842163,0.6972292065620422,8,7,4,6,6,3,1591,1502,1054,1299,1303,931,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100133A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100133A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100133A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100133A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100133A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100133A_ET.npz']"
100124A,0.47513675689697266,0.5125585198402405,0.5018510818481445,0.4110007584095001,2,2,1,2,2,1,1341,1345,964,1008,1086,345,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100124A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100124A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100124A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100124A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100124A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100124A_ET.npz']"
100333A,0.4131946265697479,0.3265624940395355,0.35687166452407837,0.5561497211456299,9,8,4,1,1,2,584,621,172,696,696,202,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100333A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100333A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100333A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100333A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100333A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100333A_ET.npz']"
100165A,0.7094601988792419,0.8198829293251038,0.8338363170623779,0.47466132044792175,4,4,7,1,1,4,5146,5329,1025,5275,5275,968,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100165A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100165A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100165A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100165A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100165A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100165A_ET.npz']"
100141A,0.9140718579292297,0.9191010594367981,0.9257276058197021,0.8973870873451233,9,9,8,10,10,10,46221,46011,36713,45177,45692,36348,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100141A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100141A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100141A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100141A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100141A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100141A_ET.npz']"
100137A,0.8595972657203674,0.8818966150283813,0.8779292702674866,0.8189658522605896,11,10,6,16,16,6,35964,35510,25424,42027,42027,29538,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100137A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100137A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100137A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100137A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100137A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100137A_ET.npz']"
100216A,0.4799966514110565,0.5962059497833252,0.617977499961853,0.22580644488334656,6,6,2,4,4,1,232,219,27,137,137,35,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100216A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100216A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100216A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100216A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100216A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100216A_ET.npz']"
100349A,0.8774480819702148,0.8899508714675903,0.9142583012580872,0.8281350135803223,5,5,7,4,4,9,90604,91473,54601,92287,96242,56236,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100349A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100349A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100349A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100349A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100349A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100349A_ET.npz']"
100119A,0.8734426498413086,0.8792089223861694,0.8863239884376526,0.8547950387001038,9,9,7,11,11,11,11725,11689,10083,12242,12397,10605,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100119A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100119A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100119A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100119A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100119A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100119A_ET.npz']"
100164B,0.927313506603241,0.926886796951294,0.9333471059799194,0.9217066764831543,11,10,3,20,20,9,42417,42442,38876,44079,44621,39828,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100164B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100164B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100164B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100164B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100164B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100164B_ET.npz']"
100327A,0.34769585728645325,0.4746509790420532,0.47633135318756104,0.09210526198148727,9,10,3,10,10,1,860,851,106,501,501,46,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100327A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100327A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100327A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100327A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100327A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100327A_ET.npz']"
100316A,0.8391463160514832,0.8474478125572205,0.8511505722999573,0.8188405632972717,2,2,2,2,2,2,1636,1621,1646,1812,1812,1666,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100316A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100316A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100316A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100316A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100316A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100316A_ET.npz']"
100200C,0.7257257103919983,0.7714402079582214,0.8022418022155762,0.6034950613975525,16,17,13,11,11,17,12689,12545,4834,14258,14933,6954,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100200C_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100200C_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100200C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100200C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100200C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100200C_ET.npz']"
100241A,0.7762846350669861,0.80763840675354,0.8256801962852478,0.6955351233482361,18,18,13,21,21,17,9526,9413,5706,11159,11537,7665,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100241A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100241A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100241A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100241A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100241A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100241A_ET.npz']"
100108A,0.7128916382789612,0.7958391308784485,0.7947001457214355,0.5481357574462891,8,8,10,8,8,8,3963,3919,2227,3247,3251,1367,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100108A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100108A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100108A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100108A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100108A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100108A_ET.npz']"
100169A,0.6378089785575867,0.6806092262268066,0.7107548713684082,0.5220627188682556,13,13,13,14,14,21,2117,2084,914,2282,2407,967,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100169A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100169A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100169A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100169A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100169A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100169A_ET.npz']"
100291A,0.937183141708374,0.9383400082588196,0.9389885067939758,0.9342208504676819,4,4,2,5,5,3,24156,24076,23194,23833,23833,22778,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100291A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100291A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100291A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100291A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100291A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100291A_ET.npz']"
100181A,0.7492325901985168,0.7943086624145508,0.7923833131790161,0.6610058546066284,5,5,4,3,3,5,1627,1628,644,1606,1628,887,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100181A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100181A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100181A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100181A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100181A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100181A_ET.npz']"
100331A,0.5181822776794434,0.5935786962509155,0.5979543924331665,0.36301368474960327,8,6,3,4,4,3,590,584,150,687,687,142,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100331A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100331A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100331A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100331A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100331A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100331A_ET.npz']"
100279B,0.8045546412467957,0.8023298382759094,0.8075050711631775,0.8038289546966553,14,13,8,15,15,10,40946,40992,36021,51420,52065,44628,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100279B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100279B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100279B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100279B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100279B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100279B_ET.npz']"
100250A,0.8901656270027161,0.9149062037467957,0.9160963892936707,0.8394944071769714,2,2,2,4,4,5,10094,10000,6072,10166,10166,6507,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100250A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100250A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100250A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100250A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100250A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100250A_ET.npz']"
100301B,0.8705251812934875,0.8784018158912659,0.877798318862915,0.8553754687309265,9,9,6,14,14,6,4929,4838,4178,4882,4900,3905,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100301B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100301B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100301B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100301B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100301B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100301B_ET.npz']"
100106A,0.8911762833595276,0.8971652984619141,0.9015668034553528,0.8747968673706055,7,6,8,4,4,4,68402,68539,51608,72990,73405,54220,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100106A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100106A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100106A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100106A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100106A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100106A_ET.npz']"
100368A,0.9106419682502747,0.9143758416175842,0.9155282974243164,0.9020219445228577,4,3,4,3,3,5,65274,65203,46931,71031,71103,51785,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100368A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100368A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100368A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100368A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100368A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100368A_ET.npz']"
100270A,0.6358248591423035,0.6806158423423767,0.6856008172035217,0.541257917881012,10,11,6,9,9,3,2728,2697,1158,2338,2338,575,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100270A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100270A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100270A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100270A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100270A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100270A_ET.npz']"
100296A,0.7889546751976013,0.8067940473556519,0.7799736261367798,0.7800962924957275,4,4,1,4,4,1,1012,934,789,1343,1343,1080,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100296A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100296A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100296A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100296A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100296A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100296A_ET.npz']"
100262A,0.8790922164916992,0.8809499740600586,0.8822494149208069,0.8740773797035217,21,21,11,34,34,11,106584,107219,96881,131400,131421,121118,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100262A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100262A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100262A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100262A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100262A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100262A_ET.npz']"
100155B,0.3636404871940613,0.36486485600471497,0.3624161183834076,0.0,4,4,2,1,1,0,121,122,34,27,27,0,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100155B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100155B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100155B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100155B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100155B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100155B_ET.npz']"
100116A,0.8392559885978699,0.8593564033508301,0.8660035133361816,0.7924080491065979,3,3,1,1,1,1,798,829,419,880,880,424,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100116A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100116A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100116A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100116A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100116A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100116A_ET.npz']"
100193A,0.8931388258934021,0.9062256813049316,0.9120311737060547,0.8611595034599304,3,3,2,3,3,2,5160,5038,3865,5120,5227,4173,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100193A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100193A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100193A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100193A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100193A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100193A_ET.npz']"
100255D,0.8818047642707825,0.8779222369194031,0.8891322612762451,0.8783597946166992,10,11,10,11,11,9,56907,57332,52503,59486,61377,55093,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100255D_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100255D_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100255D_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100255D_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100255D_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100255D_ET.npz']"
100148A,0.9181337356567383,0.9211440086364746,0.9203139543533325,0.9129431843757629,9,9,7,6,6,3,42899,42827,37940,45528,45595,40078,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100148A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100148A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100148A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100148A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100148A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100148A_ET.npz']"
100310B,0.8535723686218262,0.847241222858429,0.8645572066307068,0.8489185571670532,13,13,8,13,13,8,40260,40732,34981,44488,46242,40058,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100310B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100310B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100310B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100310B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100310B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100310B_ET.npz']"
100300B,0.8082463145256042,0.8256931900978088,0.82126784324646,0.7777777910232544,10,9,7,12,12,6,4918,4871,4004,5793,5793,4870,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100300B_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100300B_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100300B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100300B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100300B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100300B_ET.npz']"
100105A,0.8805548548698425,0.8693652749061584,0.901543378829956,0.8707560300827026,9,7,8,5,5,2,31187,31100,18466,29264,31100,18410,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100105A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100105A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100105A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100105A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100105A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100105A_ET.npz']"
100278A,0.546517550945282,0.536253035068512,0.5394230484962463,0.5638766288757324,17,17,6,32,32,7,971,996,315,1084,1084,366,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100278A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100278A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100278A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100278A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100278A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100278A_ET.npz']"
100276A,0.7793653607368469,0.8051924705505371,0.8315412402153015,0.7013623714447021,9,9,7,10,10,6,5489,5416,3621,5758,6023,3719,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100276A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100276A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100276A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100276A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100276A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100276A_ET.npz']"
100374A,0.8715111613273621,0.8449693322181702,0.8554189801216125,0.9141451716423035,7,8,7,8,8,8,43163,42348,37991,46587,51959,36006,"['outputs/SegResNet/pred_segs/train_pred_segs/pred_100374A_TC.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100374A_WT.npz', 'outputs/SegResNet/pred_segs/train_pred_segs/pred_100374A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100374A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100374A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100374A_ET.npz']"
