SubjectID,Dice,Dice TC,Dice WT,Dice ET,Pred NM TC,Pred NM WT,Pred NM ET,GT NM TC,GT NM WT,GT NM ET,Pred V TC,Pred V WT,Pred V ET,GT V TC,GT V WT,GT V ET,Pred Paths,GT Paths
100402A,0.7331001162528992,0.8202247023582458,0.8248587846755981,0.5542168617248535,1,1,2,1,1,1,102,101,52,76,76,31,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100402A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100402A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100402A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100402A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100402A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100402A_ET.npz']"
100367A,0.8455976843833923,0.8718109726905823,0.8695560097694397,0.7954259514808655,27,22,123,23,23,14,48296,48861,45745,43974,45394,35321,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100367A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100367A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100367A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100367A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100367A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100367A_ET.npz']"
100356A,0.6631930470466614,0.6788991093635559,0.791790783405304,0.5188893675804138,3,3,4,3,3,4,1452,1457,1301,1273,1564,896,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100356A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100356A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100356A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100356A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100356A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100356A_ET.npz']"
100393A,0.7127676010131836,0.7853881120681763,0.7835366129875183,0.5693780183792114,2,1,6,1,1,2,365,364,258,292,292,160,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100393A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100393A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100393A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100393A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100393A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100393A_ET.npz']"
100218C,0.9226139187812805,0.9261677265167236,0.9260950684547424,0.915579080581665,34,25,35,3,3,3,107275,108594,103366,98746,99173,93635,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100218C_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100218C_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100218C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100218C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100218C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100218C_ET.npz']"
100369C,0.8634231090545654,0.8830132484436035,0.8863330483436584,0.8209231495857239,8,2,126,2,2,1,12301,12423,10296,10505,10618,8076,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100369C_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100369C_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100369C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100369C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100369C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100369C_ET.npz']"
100182A,0.5608139634132385,0.5804006457328796,0.5858148336410522,0.5162264108657837,18,14,15,7,7,5,1059,1059,884,788,788,441,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100182A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100182A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100182A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100182A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100182A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100182A_ET.npz']"
100296B,0.6773558259010315,0.7895189523696899,0.8432079553604126,0.3993406891822815,46,34,106,25,25,21,21799,21926,15259,20067,22464,6582,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100296B_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100296B_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100296B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100296B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100296B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100296B_ET.npz']"
100222A,0.8510777354240417,0.8611577153205872,0.8575071692466736,0.834568202495575,18,20,91,9,9,3,52726,53431,52580,43772,43823,41761,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100222A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100222A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100222A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100222A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100222A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100222A_ET.npz']"
100261A,0.8577603697776794,0.8854593634605408,0.8839172124862671,0.8039045333862305,7,5,5,4,4,2,6337,6456,5659,6104,6104,4688,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100261A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100261A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100261A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100261A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100261A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100261A_ET.npz']"
100133A,0.7340541481971741,0.7836651802062988,0.7811874747276306,0.6373098492622375,8,6,11,6,6,3,1664,1695,1567,1299,1303,931,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100133A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100133A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100133A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100133A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100133A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100133A_ET.npz']"
100124A,0.5546991229057312,0.5919845700263977,0.5712971687316895,0.5008156895637512,2,1,2,2,2,1,1063,1088,881,1008,1086,345,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100124A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100124A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100124A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100124A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100124A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100124A_ET.npz']"
100333A,0.2704067528247833,0.3232157528400421,0.32249322533607483,0.16551126539707184,34,30,37,1,1,2,2961,2994,2106,696,696,202,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100333A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100333A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100333A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100333A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100333A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100333A_ET.npz']"
100165A,0.26888036727905273,0.3532322943210602,0.3322884142398834,0.12112036347389221,11,10,136,1,1,4,1191,1105,353,5275,5275,968,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100165A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100165A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100165A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100165A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100165A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100165A_ET.npz']"
100141A,0.8563620448112488,0.8762592673301697,0.8794317841529846,0.813395082950592,22,19,256,10,10,10,54483,54973,48489,45177,45692,36348,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100141A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100141A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100141A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100141A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100141A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100141A_ET.npz']"
100137A,0.8460848331451416,0.8752474188804626,0.8737006783485413,0.7893064022064209,15,10,656,16,16,6,44360,44751,35585,42027,42027,29538,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100137A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100137A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100137A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100137A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100137A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100137A_ET.npz']"
100216A,0.4265355169773102,0.47058823704719543,0.4840182662010193,0.32499998807907104,6,4,2,4,4,1,84,82,45,137,137,35,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100216A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100216A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100216A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100216A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100216A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100216A_ET.npz']"
100349A,0.8394690155982971,0.8770714998245239,0.8974411487579346,0.7438945174217224,38,23,680,4,4,9,108716,109708,85276,92287,96242,56236,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100349A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100349A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100349A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100349A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100349A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100349A_ET.npz']"
100119A,0.8071422576904297,0.8219667077064514,0.8267548680305481,0.7727052569389343,10,8,18,11,11,11,14635,14813,14191,12242,12397,10605,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100119A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100119A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100119A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100119A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100119A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100119A_ET.npz']"
100164B,0.8910636901855469,0.8982383608818054,0.9026644229888916,0.8722881078720093,10,7,40,20,20,9,49640,50072,48026,44079,44621,39828,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100164B_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100164B_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100164B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100164B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100164B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100164B_ET.npz']"
100327A,0.2798302471637726,0.38437822461128235,0.3854922354221344,0.06962025165557861,5,5,5,10,10,1,472,464,270,501,501,46,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100327A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100327A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100327A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100327A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100327A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100327A_ET.npz']"
100316A,0.6997564435005188,0.7156530022621155,0.7228623628616333,0.6607539057731628,9,9,9,2,2,2,1427,1486,1491,1812,1812,1666,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100316A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100316A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100316A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100316A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100316A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100316A_ET.npz']"
100200C,0.7290536761283875,0.7958831191062927,0.822726845741272,0.5685510635375977,19,19,259,11,11,17,15279,15410,9727,14258,14933,6954,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100200C_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100200C_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100200C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100200C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100200C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100200C_ET.npz']"
100241A,0.7461385726928711,0.7930053472518921,0.8131216168403625,0.6322886347770691,21,21,92,21,21,17,10286,10381,8799,11159,11537,7665,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100241A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100241A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100241A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100241A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100241A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100241A_ET.npz']"
100108A,0.6338015198707581,0.7437635660171509,0.7377403974533081,0.419900506734848,10,8,12,8,8,8,4570,4600,3658,3247,3251,1367,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100108A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100108A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100108A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100108A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100108A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100108A_ET.npz']"
100169A,0.5663900375366211,0.6539855003356934,0.6856260895729065,0.3595585525035858,10,11,14,14,14,21,2134,2129,1842,2282,2407,967,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100169A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100169A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100169A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100169A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100169A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100169A_ET.npz']"
100291A,0.8955146670341492,0.9032508730888367,0.8994156122207642,0.8838774561882019,24,17,12,5,5,3,27661,28014,27729,23833,23833,22778,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100291A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100291A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100291A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100291A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100291A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100291A_ET.npz']"
100181A,0.7440745830535889,0.7979572415351868,0.8120443820953369,0.6222222447395325,4,4,14,3,3,5,1527,1527,1093,1606,1628,887,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100181A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100181A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100181A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100181A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100181A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100181A_ET.npz']"
100331A,0.5362879037857056,0.6244931221008301,0.6147607564926147,0.36960986256599426,5,3,12,4,4,3,546,546,345,687,687,142,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100331A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100331A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100331A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100331A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100331A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100331A_ET.npz']"
100279B,0.7484133839607239,0.7613908052444458,0.7636617422103882,0.7201877236366272,38,30,196,15,15,10,74581,75426,71289,51420,52065,44628,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100279B_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100279B_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100279B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100279B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100279B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100279B_ET.npz']"
100250A,0.8439256548881531,0.8821355700492859,0.8817817568778992,0.7678595185279846,8,5,172,4,4,5,11486,11565,8415,10166,10166,6507,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100250A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100250A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100250A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100250A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100250A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100250A_ET.npz']"
100301B,0.8269124627113342,0.842944324016571,0.8476859927177429,0.7901070713996887,13,10,10,14,14,6,5280,5342,5152,4882,4900,3905,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100301B_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100301B_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100301B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100301B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100301B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100301B_ET.npz']"
100106A,0.8627551198005676,0.8825329542160034,0.8839024305343628,0.821830153465271,57,33,93,4,4,4,85148,86004,71093,72990,73405,54220,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100106A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100106A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100106A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100106A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100106A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100106A_ET.npz']"
100368A,0.8893177509307861,0.9097450375556946,0.9109069108963013,0.8473013043403625,45,24,867,3,3,5,79620,80278,64660,71031,71103,51785,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100368A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100368A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100368A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100368A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100368A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100368A_ET.npz']"
100270A,0.3586193323135376,0.454574853181839,0.4481881856918335,0.17309501767158508,17,16,22,9,9,3,6941,7100,5803,2338,2338,575,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100270A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100270A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100270A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100270A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100270A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100270A_ET.npz']"
100296A,0.8031917214393616,0.8163782358169556,0.8102434873580933,0.7829534411430359,4,3,2,4,4,1,1026,1039,938,1343,1343,1080,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100296A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100296A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100296A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100296A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100296A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100296A_ET.npz']"
100262A,0.8889676928520203,0.8959779143333435,0.8951619863510132,0.8757630586624146,39,29,462,34,34,11,131573,132882,124606,131400,131421,121118,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100262A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100262A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100262A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100262A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100262A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100262A_ET.npz']"
100155B,0.676616907119751,0.6666666865348816,0.6865671873092651,0.0,1,1,2,1,1,0,39,40,26,27,27,0,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100155B_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100155B_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100155B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100155B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100155B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100155B_ET.npz']"
100116A,0.7278427481651306,0.7838926315307617,0.7892976403236389,0.6103379726409912,2,1,2,1,1,1,610,615,582,880,880,424,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100116A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100116A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100116A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100116A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100116A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100116A_ET.npz']"
100193A,0.8589320778846741,0.88019198179245,0.8945547342300415,0.8020496964454651,3,3,11,3,3,2,5714,5755,4804,5120,5227,4173,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100193A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100193A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100193A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100193A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100193A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100193A_ET.npz']"
100255D,0.8649630546569824,0.8689786195755005,0.881106972694397,0.8448036909103394,20,11,38,11,11,9,66814,67554,66031,59486,61377,55093,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100255D_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100255D_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100255D_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100255D_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100255D_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100255D_ET.npz']"
100148A,0.8854958415031433,0.8959971070289612,0.8945423364639282,0.8659478425979614,16,14,158,6,6,3,53825,54246,49417,45528,45595,40078,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100148A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100148A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100148A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100148A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100148A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100148A_ET.npz']"
100310B,0.8314239382743835,0.8317937850952148,0.8506155610084534,0.8118625283241272,27,24,62,13,13,8,50021,50582,47984,44488,46242,40058,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100310B_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100310B_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100310B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100310B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100310B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100310B_ET.npz']"
100300B,0.7898088097572327,0.8084790110588074,0.8114655613899231,0.7494819760322571,7,6,11,12,12,6,4963,5022,4782,5793,5793,4870,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100300B_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100300B_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100300B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100300B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100300B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100300B_ET.npz']"
100105A,0.8056839108467102,0.8321403861045837,0.8521273136138916,0.7327840328216553,18,14,170,5,5,2,33884,34240,28436,29264,31100,18410,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100105A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100105A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100105A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100105A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100105A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100105A_ET.npz']"
100278A,0.4424303472042084,0.4607679545879364,0.4580574035644531,0.40846559405326843,10,10,13,32,32,7,713,728,579,1084,1084,366,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100278A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100278A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100278A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100278A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100278A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100278A_ET.npz']"
100276A,0.6641695499420166,0.7049603462219238,0.6901655793190002,0.5973827838897705,16,17,21,10,10,6,4705,4786,4152,5758,6023,3719,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100276A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100276A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100276A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100276A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100276A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100276A_ET.npz']"
100374A,0.8343865275382996,0.8274810910224915,0.7847826480865479,0.8908959031105042,17,14,70,8,8,8,43293,43800,42497,46587,51959,36006,"['outputs/AHNet/pred_segs/train_pred_segs/pred_100374A_TC.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100374A_WT.npz', 'outputs/AHNet/pred_segs/train_pred_segs/pred_100374A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100374A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100374A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100374A_ET.npz']"
