SubjectID,Dice,Dice TC,Dice WT,Dice ET,Pred NM TC,Pred NM WT,Pred NM ET,GT NM TC,GT NM WT,GT NM ET,Pred V TC,Pred V WT,Pred V ET,GT V TC,GT V WT,GT V ET,Pred Paths,GT Paths
100402A,0.7147646546363831,0.7111111283302307,0.7314285635948181,0.7017543911933899,3,4,1,1,1,1,104,99,26,76,76,31,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100402A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100402A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100402A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100402A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100402A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100402A_ET.npz']"
100367A,0.8723344802856445,0.8849384784698486,0.8828983902931213,0.849166750907898,20,20,20,23,23,14,43162,44118,37826,43974,45394,35321,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100367A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100367A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100367A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100367A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100367A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100367A_ET.npz']"
100356A,0.7107539772987366,0.7168674468994141,0.8289554119110107,0.5864391326904297,6,8,5,3,3,4,1715,1710,1331,1273,1564,896,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100356A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100356A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100356A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100356A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100356A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100356A_ET.npz']"
100393A,0.6388683915138245,0.6296296119689941,0.6260069012641907,0.6609686613082886,7,7,5,1,1,2,572,577,191,292,292,160,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100393A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100393A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100393A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100393A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100393A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100393A_ET.npz']"
100218C,0.9455137252807617,0.9443792104721069,0.9472766518592834,0.94488525390625,3,8,2,3,3,3,98842,99316,92631,98746,99173,93635,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100218C_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100218C_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100218C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100218C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100218C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100218C_ET.npz']"
100369C,0.8799527287483215,0.8864644765853882,0.8965863585472107,0.8568073511123657,4,7,4,2,2,1,11585,11294,8957,10505,10618,8076,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100369C_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100369C_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100369C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100369C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100369C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100369C_ET.npz']"
100182A,0.6185230612754822,0.6194072961807251,0.6054233312606812,0.6307384967803955,22,25,9,7,7,5,933,1019,561,788,788,441,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100182A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100182A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100182A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100182A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100182A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100182A_ET.npz']"
100296B,0.7030072212219238,0.8024807572364807,0.8406927585601807,0.4658482074737549,29,29,27,25,25,21,20243,20089,11338,20067,22464,6582,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100296B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100296B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100296B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100296B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100296B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100296B_ET.npz']"
100222A,0.8812253475189209,0.8810454607009888,0.8862570524215698,0.8763735890388489,16,13,15,9,9,3,51113,50829,48333,43772,43823,41761,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100222A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100222A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100222A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100222A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100222A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100222A_ET.npz']"
100261A,0.8820627331733704,0.8979761600494385,0.896958589553833,0.8512533903121948,9,9,3,4,4,2,5903,5930,4966,6104,6104,4688,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100261A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100261A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100261A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100261A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100261A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100261A_ET.npz']"
100133A,0.7399046421051025,0.7637481093406677,0.7744548320770264,0.6815109252929688,11,8,4,6,6,3,1956,1907,1584,1299,1303,931,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100133A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100133A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100133A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100133A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100133A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100133A_ET.npz']"
100124A,0.6188361048698425,0.6283136010169983,0.6126315593719482,0.6155632734298706,6,5,2,2,2,1,765,814,516,1008,1086,345,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100124A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100124A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100124A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100124A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100124A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100124A_ET.npz']"
100333A,0.3342161178588867,0.3228454291820526,0.29885056614875793,0.380952388048172,33,43,28,1,1,2,1497,1653,302,696,696,202,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100333A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100333A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100333A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100333A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100333A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100333A_ET.npz']"
100165A,0.7565999031066895,0.8477157354354858,0.8602862358093262,0.5617977380752563,4,3,3,1,1,4,6151,5905,1969,5275,5275,968,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100165A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100165A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100165A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100165A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100165A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100165A_ET.npz']"
100141A,0.8951628804206848,0.899185836315155,0.9073209166526794,0.87898188829422,12,11,12,10,10,10,48659,48914,39087,45177,45692,36348,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100141A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100141A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100141A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100141A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100141A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100141A_ET.npz']"
100137A,0.9003047347068787,0.9134069681167603,0.9144716262817383,0.8730356097221375,10,11,7,16,16,6,42183,41875,30723,42027,42027,29538,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100137A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100137A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100137A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100137A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100137A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100137A_ET.npz']"
100216A,0.25329187512397766,0.36781609058380127,0.3920595645904541,0.0,10,9,1,4,4,1,298,266,8,137,137,35,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100216A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100216A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100216A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100216A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100216A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100216A_ET.npz']"
100349A,0.849639892578125,0.8583570122718811,0.8807551860809326,0.8098076581954956,10,9,32,4,4,9,93384,92957,60367,92287,96242,56236,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100349A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100349A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100349A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100349A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100349A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100349A_ET.npz']"
100119A,0.8468785881996155,0.8501490950584412,0.8612560033798218,0.8292308449745178,10,10,9,11,11,11,13250,13096,11536,12242,12397,10605,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100119A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100119A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100119A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100119A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100119A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100119A_ET.npz']"
100164B,0.921684980392456,0.9202703237533569,0.9302579760551453,0.914526641368866,15,10,4,20,20,9,47518,46859,43660,44079,44621,39828,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100164B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100164B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100164B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100164B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100164B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100164B_ET.npz']"
100327A,0.5096459984779358,0.5794768333435059,0.5737704634666443,0.37569060921669006,5,5,6,10,10,1,493,475,135,501,501,46,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100327A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100327A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100327A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100327A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100327A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100327A_ET.npz']"
100316A,0.6278066635131836,0.6170343160629272,0.608241081237793,0.6581446528434753,24,23,6,2,2,2,1452,1440,1072,1812,1812,1666,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100316A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100316A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100316A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100316A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100316A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100316A_ET.npz']"
100200C,0.7210144996643066,0.7721789479255676,0.8003430366516113,0.5905215740203857,14,16,26,11,11,17,13347,13050,6065,14258,14933,6954,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100200C_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100200C_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100200C_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100200C_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100200C_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100200C_ET.npz']"
100241A,0.7742169499397278,0.8031714558601379,0.8277580142021179,0.6917215585708618,21,21,17,21,21,17,11165,10943,7821,11159,11537,7665,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100241A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100241A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100241A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100241A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100241A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100241A_ET.npz']"
100108A,0.6889364123344421,0.779076099395752,0.7805935740470886,0.5071393251419067,7,7,7,8,8,8,4113,4128,2695,3247,3251,1367,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100108A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100108A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100108A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100108A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100108A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100108A_ET.npz']"
100169A,0.6256662607192993,0.6795146465301514,0.7140263319015503,0.4834578335285187,19,18,11,14,14,21,1921,1999,907,2282,2407,967,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100169A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100169A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100169A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100169A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100169A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100169A_ET.npz']"
100291A,0.9003169536590576,0.9024868011474609,0.9026816487312317,0.8957824110984802,13,9,5,5,5,3,27760,27740,26705,23833,23833,22778,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100291A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100291A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100291A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100291A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100291A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100291A_ET.npz']"
100181A,0.7334160804748535,0.7852437496185303,0.7900826334953308,0.6249217391014099,3,3,2,3,3,5,1430,1397,710,1606,1628,887,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100181A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100181A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100181A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100181A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100181A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100181A_ET.npz']"
100331A,0.5725046992301941,0.642405092716217,0.6390625238418579,0.4360465109348297,11,10,7,4,4,3,577,593,202,687,687,142,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100331A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100331A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100331A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100331A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100331A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100331A_ET.npz']"
100279B,0.8173086643218994,0.8139075636863708,0.8159440755844116,0.8220744729042053,26,21,18,15,15,10,47778,47508,44561,51420,52065,44628,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100279B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100279B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100279B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100279B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100279B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100279B_ET.npz']"
100250A,0.8810701370239258,0.8998161554336548,0.9064227342605591,0.8369714021682739,2,2,2,4,4,5,11045,10822,7374,10166,10166,6507,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100250A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100250A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100250A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100250A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100250A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100250A_ET.npz']"
100301B,0.7735489010810852,0.7896625995635986,0.7929270267486572,0.738057017326355,14,17,15,14,14,6,6262,6241,6059,4882,4900,3905,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100301B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100301B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100301B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100301B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100301B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100301B_ET.npz']"
100106A,0.8804543018341064,0.8834812045097351,0.8897214531898499,0.8681603074073792,55,48,15,4,4,4,70592,70458,53479,72990,73405,54220,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100106A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100106A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100106A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100106A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100106A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100106A_ET.npz']"
100368A,0.9011738300323486,0.9068278074264526,0.9095040559768677,0.8871896862983704,8,6,25,3,3,5,67798,68848,50094,71031,71103,51785,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100368A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100368A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100368A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100368A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100368A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100368A_ET.npz']"
100270A,0.6219803690910339,0.6954063773155212,0.6946725845336914,0.475862056016922,17,20,9,9,9,3,1907,1923,585,2338,2338,575,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100270A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100270A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100270A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100270A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100270A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100270A_ET.npz']"
100296A,0.7883976101875305,0.7964750528335571,0.7937710285186768,0.774946928024292,7,7,1,4,4,1,1040,1033,804,1343,1343,1080,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100296A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100296A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100296A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100296A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100296A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100296A_ET.npz']"
100262A,0.8735930323600769,0.8756555318832397,0.8748604655265808,0.8702630996704102,34,34,22,34,34,11,108868,108663,98804,131400,131421,121118,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100262A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100262A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100262A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100262A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100262A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100262A_ET.npz']"
100155B,0.7694128751754761,0.7575757503509521,0.78125,0.0,1,1,0,1,1,0,39,37,0,27,27,0,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100155B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100155B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100155B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100155B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100155B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100155B_ET.npz']"
100116A,0.45868393778800964,0.5088458061218262,0.5063291192054749,0.3608768880367279,1,1,2,1,1,1,307,305,169,880,880,424,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100116A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100116A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100116A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100116A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100116A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100116A_ET.npz']"
100193A,0.8831600546836853,0.8893979787826538,0.9020220637321472,0.8580600619316101,4,4,7,3,3,2,5793,5653,4549,5120,5227,4173,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100193A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100193A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100193A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100193A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100193A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100193A_ET.npz']"
100255D,0.8752203583717346,0.8745953440666199,0.8787081241607666,0.8723576664924622,14,11,11,11,11,9,61921,63215,57354,59486,61377,55093,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100255D_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100255D_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100255D_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100255D_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100255D_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100255D_ET.npz']"
100148A,0.9094125628471375,0.9091768264770508,0.909989595413208,0.9090713262557983,10,11,8,6,6,3,51837,51716,43515,45528,45595,40078,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100148A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100148A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100148A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100148A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100148A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100148A_ET.npz']"
100310B,0.8049347996711731,0.8013982772827148,0.8120976090431213,0.8013087511062622,14,12,13,13,13,8,36181,37014,32376,44488,46242,40058,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100310B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100310B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100310B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100310B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100310B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100310B_ET.npz']"
100300B,0.8240320086479187,0.833069920539856,0.8467563390731812,0.7922695875167847,11,14,10,12,12,6,6230,5953,5427,5793,5793,4870,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100300B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100300B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100300B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100300B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100300B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100300B_ET.npz']"
100105A,0.8503274917602539,0.8485110998153687,0.8579109311103821,0.8445603847503662,10,10,12,5,5,2,28463,28419,19148,29264,31100,18410,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100105A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100105A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100105A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100105A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100105A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100105A_ET.npz']"
100278A,0.5536498427391052,0.5836829543113708,0.5816470384597778,0.495619535446167,23,24,9,32,32,7,1061,1041,433,1084,1084,366,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100278A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100278A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100278A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100278A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100278A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100278A_ET.npz']"
100276A,0.7554352283477783,0.7721540927886963,0.7871397137641907,0.7070119976997375,12,14,9,10,10,6,5662,5703,4196,5758,6023,3719,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100276A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100276A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100276A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100276A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100276A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100276A_ET.npz']"
100374A,0.8595463633537292,0.8356926441192627,0.833553671836853,0.909392774105072,17,13,16,8,8,8,43269,44114,40489,46587,51959,36006,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100374A_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100374A_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100374A_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100374A_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100374A_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100374A_ET.npz']"
100177B,0.9107241630554199,0.9111126661300659,0.9137928485870361,0.9072669744491577,4,3,7,6,6,2,100549,101030,96624,113306,113349,105537,"['outputs/UNETR/pred_segs/train_pred_segs/pred_100177B_TC.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100177B_WT.npz', 'outputs/UNETR/pred_segs/train_pred_segs/pred_100177B_ET.npz']","['outputs/gt_segs/train_gt_segs/gt_100177B_TC.npz', 'outputs/gt_segs/train_gt_segs/gt_100177B_WT.npz', 'outputs/gt_segs/train_gt_segs/gt_100177B_ET.npz']"
